12.5905,0.002910960461323739,-0.3036326377733138,0,0.002910960461323739,-0.3036326377733138,0,-0.01118952155244277,-0.006195798620353661,0,-0.01664427683755882,-0.08062798485185362,0
12.6005,0.002796258356467547,-0.3036987960773239,0,0.002796258356467547,-0.3036987960773239,0,-0.01187150880467484,-0.006941175774568439,0,-0.1097074695077584,-0.04843786770453767,0
12.6105,0.002670746687532848,-0.3037681361620826,0,0.002670746687532848,-0.3037681361620826,0,-0.01321389460377557,-0.006664886819584995,0,-0.1412260891758075,0.1127693137038973,0
12.6205,0.002532289279883671,-0.3038252387119073,0,0.002532289279883671,-0.3038252387119073,0,-0.014271599962529,-0.004589642701126647,0,-0.05253066257610267,0.2736718002141211,0
12.6305,0.002390351394563055,-0.3038566425029663,0,0.002390351394563055,-0.3038566425029663,0,-0.01379199226133305,-0.001932101098308952,0,0.1533482475464527,0.2164308824074306,0
12.6405,0.002265296221705917,-0.303868528955683,0,0.002265296221705917,-0.303868528955683,0,-0.01094862414779742,-0.0008389529217714616,0,0.3997217757277741,0.01911099755078526,0
12.6505,0.002180476186993267,-0.3038768319726772,0,0.002180476186993267,-0.3038768319726772,0,-0.006010249954693476,-0.0007419342720699866,0,0.5538754596593065,0.06157171221570587,0
12.6605,0.002149907382511387,-0.3038753507541324,0,0.002149907382511387,-0.3038753507541324,0,-0.0004074755025263788,0.001474575794867585,0,0.5454239515260249,0.3791225943195142,0
12.6705,0.002173509407530787,-0.3038363894788755,0,0.002173509407530787,-0.3038363894788755,0,0.004816757469996009,0.006279401883974071,0,0.5166429754113705,0.5074901519962239,0
12.6805,0.002250241480405926,-0.3037504006646701,0,0.002250241480405926,-0.3037504006646701,0,0.0104341528624393,0.01030906860241815,0,0.6218982464950801,0.2762036259951854,0
12.6905,0.002389840641479886,-0.3036371226739002,0,0.002389840641479886,-0.3036371226739002,0,0.01731590882908861,0.0120261070302411,0,0.7267623904483738,0.1327127871340186,0
12.7005,0.002600344613170265,-0.3035067409775513,0,0.002600344613170265,-0.3035067409775513,0,0.02427867646484389,0.01436322259361124,0,0.6379576520805198,0.375990883700513,0
12.7105,0.002873372017338589,-0.3033363457998568,0,0.002873372017338589,-0.3033363457998568,0,0.02978765344558042,0.019985764890254,0,0.4839816730703688,0.7060790428010568,0
12.7205,0.003195596168825503,-0.3030970229991501,0,0.003195596168825503,-0.3030970229991501,0,0.0344165447756046,0.02756186086164811,0,0.4688665421992534,0.750430769750472,0
12.7305,0.003565738674829255,-0.3027850400767785,0,0.003565738674829255,-0.3027850400767785,0,0.03945466284571975,0.03417175580036219,0,0.52941375945687,0.5622351832741251,0
12.7405,0.003987204284773611,-0.302418449205313,0,0.003987204284773611,-0.302418449205313,0,0.04445109642485672,0.03854369504823762,0,0.4402466787113419,0.3225186050599684,0
12.7505,0.004451473952322153,-0.3020203781495622,0,0.004451473952322153,-0.3020203781495622,0,0.04788696260326463,0.0405613906359627,0,0.2590124091642795,0.09305882126449004,0
12.7605,0.004939812099914853,-0.3016156893334777,0,0.004939812099914853,-0.3016156893334777,0,0.04950471756230372,0.03998331677692255,0,0.06520111922916519,-0.2162295372993113,0
12.7705,0.005434487412731243,-0.3012342458441069,0,0.005434487412731243,-0.3012342458441069,0,0.0491460292769956,0.03591571572969746,0,-0.1158437171345491,-0.5709874491392521,0
12.7805,0.005917375184124473,-0.3009107738959311,0,0.005917375184124473,-0.3009107738959311,0,0.04697799472226994,0.02843387505580295,0,-0.328944540143887,-0.9150516225721751,0
12.7905,0.006364520180882991,-0.3006812294728752,0,0.006364520180882991,-0.3006812294728752,0,0.04246904129230741,0.01762588740639251,0,-0.5301262472271759,-1.200431195150905,0
12.8005,0.006760759768487112,-0.3005701622117954,0,0.006760759768487112,-0.3005701622117954,0,0.03700429188328219,0.005080004400311818,0,-0.5466305203935328,-1.275083323535989,0
12.8105,0.00710205964653543,-0.300585573205163,0,0.00710205964653543,-0.300585573205163,0,0.03153254845805195,-0.007405547143855305,0,-0.5533604708886385,-1.205576132208761,0
12.8205,0.007387594243741766,-0.3007202201727257,0,0.007387594243741766,-0.3007202201727257,0,0.02576788891966214,-0.01871689921567105,0,-0.6035857546314349,-1.059421692475533,0
12.8305,0.007612573038372439,-0.3009601125543075,0,0.007612573038372439,-0.3009601125543075,0,0.01948721618306356,-0.02852348074124684,0,-0.6394510340308804,-0.9120988977517048,0
12.8405,0.007774144888278691,-0.3012908011195046,0,0.007774144888278691,-0.3012908011195046,0,0.01317453197502671,-0.03699818191536876,0,-0.6215233417604531,-0.7942681406147204,0
12.8505,0.007873441477815888,-0.3017002030545338,0,0.007873441477815888,-0.3017002030545338,0,0.007003221078541907,-0.0442818643496374,0,-0.6143623633918236,-0.651824755014717,0
